iteration,x1,x2,f_value
0,1.0,2.0,7.0
1,0.6,1.5,3.51
2,0.32999999999999996,1.14,1.7846999999999997
3,0.14999999999999997,0.8789999999999999,0.9269909999999998
4,0.032099999999999976,0.6881999999999999,0.4967408699999999
5,-0.04314000000000001,0.5473499999999999,0.2778404030999999
6,-0.08924699999999999,0.4421939999999999,0.16403607272699994
7,-0.11561699999999998,0.36267989999999994,0.10297203855470996
8,-0.12876158999999998,0.30170561999999995,0.06875773285577667
9,-0.13317983399999997,0.2542406549999999,0.04851545061014528
10,-0.13196793269999996,0.21671050739999995,0.03578014162273111
11,-0.12724539689999997,0.18656519918999995,0.027258401762383783
12,-0.12045283743899997,0.16197669904199996,0.02123478408103694
13,-0.11255993985539997,0.14162664297749997,0.016786359645857903
14,-0.10421061618206998,0.12455730836753998,0.013394181737851708
15,-0.09582422378240998,0.11006690831223898,0.010749930115766219
16,-0.08766606985715189,0.09763594902803217,0.008658758418742741
17,-0.07989645078852473,0.08687536620814093,0.006989738681417953
18,-0.07260469725163388,0.07748993804536522,0.005649999069444344
19,-0.06583275160584362,0.06925242016145557,0.0045707715076228625
20,-0.05959144330082045,0.061985211289748814,0.0036995183292472603
21,-0.05387167576963124,0.055547313361881095,0.0029952346166459243
22,-0.048652071951893104,0.049825018266468,0.0024254661767614642
23,-0.04390415938816128,0.04472522180836371,0.0019642974104431355
24,-0.0395958496913654,0.040170593385507096,0.0015909191080194516
25,-0.03569373909164303,0.03609605967754222,0.0012885651982204064
26,-0.03216459724106865,0.03244622165119808,0.0010436989637136083
27,-0.028976299957974724,0.029173437045065326,0.0008453771256540113
28,-0.02609838367088631,0.026236379631849733,0.0006847461446522835
29,-0.023502344899894022,0.023598942072568418,0.0005546398068758915
30,-0.02116177012717206,0.021229388148044134,0.0004492560041261676
31,-0.01905235491654206,0.019099687531152515,0.0003638962660149766
32,-0.0171518526863489,0.01718498551657622,0.0002947554377817936
33,-0.015439980700736742,0.015463173681895865,0.0002387516411349875
34,-0.013898301928778979,0.013914537015590365,0.00019338870021988984
35,-0.01251009524458222,0.01252145980535019,0.00015664478391938026
36,-0.011260222176200794,0.011268177368738374,0.00012688224397792004
37,-0.010134995477834472,0.010140564112610778,0.00010277460243369405
38,-0.009122052793528656,0.00912595083787207,8.32474205289658e-5
39,-0.008210237318610132,0.00821296594965052,6.743040698172235e-5
40,-0.007389486449853157,0.00739139649158143,5.461862786829254e-5
41,-0.0066507288090406685,0.006652065838250459,4.424108769773471e-5
42,-0.00598578963105758,0.005986725551504434,3.58352806061298e-5
43,-0.005387304259996508,0.005387959404309305,2.9026577080737837e-5
44,-0.004848639348428137,0.004849097949447095,2.3511527332386273e-5
45,-0.004363821273687219,0.00436414229440049,1.9044337088757307e-5
46,-0.003927471248389824,0.003927695962889114,1.542591301716039e-5
47,-0.003534746595000771,0.0035349038951502736,1.249498953178073e-5
48,-0.003181287665515644,0.003181397775620296,1.012094151480399e-5
49,-0.002863169909974545,0.0028632469870478014,8.197962624081417e-6
50,-0.002576860626684416,0.002576914580635696,6.640349724080137e-6
51,-0.0023191799594111024,0.0023192177271769985,5.378683275806265e-6
52,-0.002087265740246582,0.002087292177682709,4.356733453060737e-6
53,-0.0018785418099655365,0.0018785603161708252,3.5289540968114524e-6
54,-0.0016906894795895118,0.0016907024339332139,2.8584528183350816e-6
55,-0.0015216218270649308,0.0015216308951055222,2.31534678281114e-6
56,-0.0013694605511624968,0.0013694668987909108,1.8754308940572884e-6
57,-0.0012325151308090886,0.0012325195741489784,1.5190990241767335e-6
58,-0.0011092640620621688,0.0011092671724000915,1.2304702095784157e-6
59,-0.0009983379668897442,0.00099834014412629,9.966808697561949e-7
60,-0.0008985043879244244,0.0008985059119900065,8.073115045013803e-7
61,-0.0008086541015385402,0.0008086551683844476,6.539223186455605e-7
62,-0.0007277887980692769,0.000727789544861412,5.296770781026309e-7
63,-0.0006550099929415628,0.0006550105156960573,4.290384332629972e-7
64,-0.0005895090459228559,0.0005895094118510021,3.475211309429621e-7
65,-0.0005305581779233849,0.0005305584340730872,2.814921160637671e-7
66,-0.0004775023857460166,0.00047750256505080826,2.2800861401163558e-7
67,-0.0004297521651018941,0.00042975229061524827,1.8468697734941712e-7
68,-0.00038677696114304013,0.000386777049002388,1.4959645165302408e-7
69,-0.0003480992738146709,0.0003480993353162144,1.2117312583894765e-7
70,-0.00031328935258335814,0.00031328939563443864,9.815023192954668e-8
71,-0.0002819604216301304,0.00028196045176588673,7.950168786293237e-8
72,-0.00025376438248069297,0.00025376440357572245,6.439636716897501e-8
73,-0.0002283879463421266,0.00022838796110864724,5.2161057406869644e-8
74,-0.00020554915318456602,0.00020554916352113044,4.225045649956436e-8
75,-0.00018499423889976587,0.00018499424613536096,3.4222869764647104e-8
76,-0.00016649481573334878,0.00016649482079826534,2.772052450936414e-8
77,-0.00014984533466650557,0.00014984533821194715,2.2453624852584947e-8
78,-0.00013486080155439918,0.00013486080403620827,1.8187436130593805e-8
79,-0.00012137472164714018,0.00012137472338440653,1.4731823265780981e-8
80,-0.00010923724965615279,0.00010923725087223924,1.1932776845282593e-8
81,-9.831352481214615e-5,9.831352566340668e-5,9.6655492446789e-9
82,-8.848217241605758e-5,8.848217301193995e-5,7.829094888189908e-9
83,-7.963395523404006e-5,7.963395565115772e-5,6.341566859433826e-9
84,-7.167055975234782e-5,7.167056004433019e-5,5.1366691561413995e-9
85,-6.450350380631127e-5,6.450350401069893e-5,4.160702016474533e-9
86,-5.805315344611891e-5,5.805315358919027e-5,3.3701686333443715e-9
87,-5.224783811581415e-5,5.22478382159641e-5,2.7298365930089407e-9
88,-4.7023054314247734e-5,4.7023054384352694e-5,2.2111676403372417e-9
89,-4.2320748889833455e-5,4.2320748938906926e-5,1.7910457886731655e-9
90,-3.8088674005757455e-5,3.808867404010889e-5,1.4507470888252642e-9
91,-3.4279806608616855e-5,3.427980663266286e-5,1.1751051419484644e-9
92,-3.085182595015977e-5,3.085182596699197e-5,9.518351649782559e-10
93,-2.7766643356827012e-5,2.7766643368609555e-5,7.709864836323872e-10
94,-2.4989979022322566e-5,2.4989979030570346e-5,6.244990517422338e-10
95,-2.2490981120915088e-5,2.2490981126688533e-5,5.058442319112093e-10
96,-2.0241883009400924e-5,2.0241883013442335e-5,4.0973382784807955e-10
97,-1.8217694708864974e-5,1.821769471169396e-5,3.318844005569445e-10
98,-1.6395925238261374e-5,1.6395925240241663e-5,2.6882636445112496e-10
99,-1.4756332714633265e-5,1.4756332716019468e-5,2.1774935520541122e-10
100,-1.328069944330856e-5,1.3280699444278902e-5,1.763769777163831e-10
101,-1.1952629499074737e-5,1.1952629499753976e-5,1.4286535195027031e-10
102,-1.0757366549235187e-5,1.0757366549710654e-5,1.1572093507971893e-10
103,-9.681629894359216e-6,9.681629894692042e-6,9.373395741457235e-11
104,-8.713466904956576e-6,8.713466905189556e-6,7.592450550580359e-11
105,-7.842120214484216e-6,7.842120214647302e-6,6.149884945970092e-11
106,-7.057908193052103e-6,7.0579081931662634e-6,4.981406806235773e-11
107,-6.352117373758309e-6,6.352117373838221e-6,4.0349395130509767e-11
108,-5.7169056363904694e-6,5.7169056364464075e-6,3.2683010055712905e-11
109,-5.145215072757016e-6,5.145215072796173e-6,2.6473238145127454e-11
110,-4.63069356548523e-6,4.63069356551264e-6,2.1443322897553243e-11
111,-4.167624208939448e-6,4.167624208958635e-6,1.7369091547018125e-11
112,-3.750861788047422e-6,3.750861788060853e-6,1.4068964153084679e-11
113,-3.375775609244023e-6,3.3757756092534245e-6,1.1395860963998592e-11
114,-3.0381980483205606e-6,3.038198048327142e-6,9.23064738083886e-12
115,-2.7343782434891628e-6,2.73437824349377e-6,7.476824378479476e-12
116,-2.460940419140707e-6,2.4609404191439323e-6,6.0562277465683765e-12
117,-2.214846377226959e-6,2.2148463772292164e-6,4.9055444747203846e-12
118,-1.993361739504489e-6,1.993361739506069e-6,3.973491024523512e-12
119,-1.7940255655541982e-6,1.794025565555304e-6,3.2185277298640445e-12
120,-1.614623008998889e-6,1.614623008999663e-6,2.607007461189876e-12
121,-1.4531607080990775e-6,1.4531607080996192e-6,2.1116760435637996e-12
122,-1.3078446372892239e-6,1.3078446372896031e-6,1.7104575952866776e-12
123,-1.1770601735603394e-6,1.177060173560605e-6,1.3854706521822088e-12
124,-1.059354156204332e-6,1.059354156204518e-6,1.122231228267589e-12
125,-9.534187405839174e-7,9.534187405840475e-7,9.090072948967471e-13
126,-8.580768665255387e-7,8.580768665256297e-7,7.362959088663653e-13
127,-7.722691798729939e-7,7.722691798730576e-7,5.963996861817557e-13
128,-6.950422618857009e-7,6.950422618857455e-7,4.830837458072222e-13
129,-6.255380356971352e-7,6.255380356971666e-7,3.9129783410385e-13
130,-5.629842321274248e-7,5.629842321274467e-7,3.1695124562411847e-13
131,-5.066858089146845e-7,5.066858089146999e-7,2.56730508955536e-13
132,-4.5601722802321763e-7,4.560172280232284e-7,2.0795171225398416e-13
133,-4.104155052208969e-7,4.1041550522090444e-7,1.6844088692572715e-13
134,-3.69373954698808e-7,3.693739546988132e-7,1.3643711840983899e-13
135,-3.324365592289277e-7,3.3243655922893134e-7,1.1051406591196956e-13
136,-2.991929033060353e-7,2.9919290330603784e-7,8.951639338869534e-14
137,-2.6927361297543203e-7,2.692736129754338e-7,7.250827864484323e-14
138,-2.42346251677889e-7,2.4234625167789026e-7,5.873170570232301e-14
139,-2.1811162651010022e-7,2.1811162651010112e-7,4.757268161888165e-14
140,-1.963004638590903e-7,1.963004638590909e-7,3.8533872111294135e-14
141,-1.7667041747318133e-7,1.7667041747318176e-7,3.121243641014825e-14
142,-1.5900337572586324e-7,1.5900337572586353e-7,2.5282073492220083e-14
143,-1.4310303815327695e-7,1.4310303815327714e-7,2.0478479528698265e-14
144,-1.2879273433794928e-7,1.287927343379494e-7,1.6587568418245596e-14
145,-1.1591346090415436e-7,1.1591346090415446e-7,1.3435930418778933e-14
146,-1.0432211481373893e-7,1.04322114813739e-7,1.0883103639210935e-14
147,-9.388990333236504e-8,9.388990333236508e-8,8.815313947760855e-15
148,-8.450091299912853e-8,8.450091299912857e-8,7.140404297686293e-15
149,-7.605082169921569e-8,7.605082169921572e-8,5.783727481125897e-15
150,-6.844573952929412e-8,6.844573952929414e-8,4.684819259711977e-15
151,-6.160116557636471e-8,6.160116557636472e-8,3.794703600366701e-15
152,-5.5441049018728235e-8,5.544104901872825e-8,3.0737099162970278e-15
153,-4.989694411685541e-8,4.9896944116855423e-8,2.4897050322005927e-15
154,-4.490724970516987e-8,4.490724970516988e-8,2.0166610760824794e-15
155,-4.041652473465288e-8,4.041652473465289e-8,1.6334954716268083e-15
156,-3.637487226118759e-8,3.63748722611876e-8,1.3231313320177147e-15
157,-3.2737385035068836e-8,3.2737385035068836e-8,1.071736378934349e-15
158,-2.9463646531561953e-8,2.9463646531561953e-8,8.681064669368227e-16
159,-2.6517281878405756e-8,2.6517281878405756e-8,7.031662382188263e-16
160,-2.386555369056518e-8,2.386555369056518e-8,5.695646529572493e-16
161,-2.1478998321508662e-8,2.1478998321508662e-8,4.61347368895372e-16
162,-1.9331098489357795e-8,1.9331098489357795e-8,3.7369136880525124e-16
163,-1.7397988640422015e-8,1.7397988640422015e-8,3.026900087322535e-16
164,-1.5658189776379813e-8,1.5658189776379813e-8,2.451789070731253e-16
165,-1.409237079874183e-8,1.409237079874183e-8,1.9859491472923147e-16
166,-1.2683133718867647e-8,1.2683133718867647e-8,1.6086188093067746e-16
167,-1.1414820346980882e-8,1.1414820346980882e-8,1.3029812355384873e-16
168,-1.0273338312282794e-8,1.0273338312282794e-8,1.0554148007861749e-16
169,-9.246004481054515e-9,9.246004481054515e-9,8.548859886368017e-17
170,-8.321404032949064e-9,8.321404032949064e-9,6.924576507958094e-17
171,-7.489263629654158e-9,7.489263629654158e-9,5.608906971446058e-17
172,-6.740337266688742e-9,6.740337266688742e-9,4.543214646871306e-17
173,-6.066303540019868e-9,6.066303540019868e-9,3.6800038639657576e-17
174,-5.4596731860178805e-9,5.4596731860178805e-9,2.9808031298122636e-17
175,-4.9137058674160925e-9,4.9137058674160925e-9,2.4144505351479332e-17
176,-4.422335280674483e-9,4.422335280674483e-9,1.9557049334698263e-17
177,-3.980101752607035e-9,3.980101752607035e-9,1.5841209961105592e-17
178,-3.582091577346332e-9,3.582091577346332e-9,1.2831380068495532e-17
179,-3.2238824196116985e-9,3.2238824196116985e-9,1.039341785548138e-17
180,-2.901494177650529e-9,2.901494177650529e-9,8.418668462939919e-18
181,-2.611344759885476e-9,2.611344759885476e-9,6.819121454981334e-18
182,-2.3502102838969284e-9,2.3502102838969284e-9,5.523488378534881e-18
183,-2.1151892555072355e-9,2.1151892555072355e-9,4.4740255866132536e-18
184,-1.903670329956512e-9,1.903670329956512e-9,3.623960725156736e-18
185,-1.713303296960861e-9,1.713303296960861e-9,2.935408187376956e-18
186,-1.5419729672647749e-9,1.5419729672647749e-9,2.3776806317753346e-18
187,-1.3877756705382974e-9,1.3877756705382974e-9,1.925921311738021e-18
188,-1.2489981034844677e-9,1.2489981034844677e-9,1.559996262507797e-18
189,-1.124098293136021e-9,1.124098293136021e-9,1.2635969726313155e-18
190,-1.0116884638224188e-9,1.0116884638224188e-9,1.0235135478313655e-18
191,-9.105196174401769e-10,9.105196174401769e-10,8.290459737434062e-19
192,-8.194676556961592e-10,8.194676556961592e-10,6.715272387321589e-19
193,-7.375208901265433e-10,7.375208901265433e-10,5.439370633730488e-19
194,-6.63768801113889e-10,6.63768801113889e-10,4.405890213321695e-19
195,-5.973919210025001e-10,5.973919210025001e-10,3.568771072790573e-19
196,-5.376527289022501e-10,5.376527289022501e-10,2.890704568960365e-19
197,-4.838874560120251e-10,4.838874560120251e-10,2.341470700857895e-19
198,-4.354987104108226e-10,4.354987104108226e-10,1.8965912676948953e-19
199,-3.9194883936974036e-10,3.9194883936974036e-10,1.5362389268328653e-19
200,-3.527539554327663e-10,3.527539554327663e-10,1.2443535307346208e-19
201,-3.1747855988948967e-10,3.1747855988948967e-10,1.0079263598950428e-19
202,-2.8573070390054073e-10,2.8573070390054073e-10,8.164203515149849e-20
203,-2.5715763351048665e-10,2.5715763351048665e-10,6.613004847271377e-20
204,-2.31441870159438e-10,2.31441870159438e-10,5.3565339262898154e-20
205,-2.0829768314349418e-10,2.0829768314349418e-10,4.33879248029475e-20
206,-1.8746791482914475e-10,1.8746791482914475e-10,3.5144219090387473e-20
207,-1.6872112334623027e-10,1.6872112334623027e-10,2.8466817463213846e-20
208,-1.5184901101160723e-10,1.5184901101160723e-10,2.3058122145203216e-20
209,-1.366641099104465e-10,1.366641099104465e-10,1.8677078937614603e-20
210,-1.2299769891940186e-10,1.2299769891940186e-10,1.5128433939467828e-20
211,-1.1069792902746168e-10,1.1069792902746168e-10,1.2254031490968943e-20
212,-9.96281361247155e-11,9.96281361247155e-11,9.925765507684842e-21
